employee_id,age,gender,country,department,job_role,education_level,school_tier,parental_status,accented_name_flag,contracted_hours_weekly,years_at_company,manager_level,remote_ratio,performance_rating,engagement_score,training_hours,internal_mobility_count,promotion_last_3y,absenteeism_days,overtime_hours,manager_favoritism_score,visibility_score,psychological_safety_score,salary,bonus,stock_options,attrition
EMP_104359,44,Female,USA,Sales,Sales Executive,Master,Tier 1,Parent,0,35,5,0,50,4.65,86.174678027562,39,1,0,18,27,48.4,53.6,42.0,50763.0,2759,635,0
EMP_104360,22,Female,Germany,Marketing,Growth Manager,PhD,Tier 2,No Children,0,35,1,1,25,3.24,45.64398528677324,23,1,1,4,7,58.5,65.6,55.0,62556.0,7948,3086,0
EMP_104361,30,Male,Germany,Finance,Controller,Bachelor,Tier 2,No Children,0,35,9,0,100,2.37,70.37805932783591,22,1,0,7,12,64.7,56.9,69.5,75836.0,6751,0,0
EMP_104362,24,Male,Spain,HR,Recruiter,PhD,Tier 1,No Children,0,35,0,0,0,3.48,70.60056901245945,2,1,1,11,3,63.3,75.3,78.7,53782.0,3935,0,1
EMP_104363,39,Female,France,Customer Support,Customer Success Manager,Master,Tier 1,No Children,0,28,10,2,50,4.04,47.86875884602085,9,0,1,13,38,68.3,68.8,60.5,78250.0,8306,10708,0
EMP_104364,40,Female,USA,Customer Support,Customer Success Manager,Master,Tier 2,Parent,0,28,1,0,50,4.7,65.73871238636355,34,1,1,24,13,49.7,59.7,48.1,46953.0,7038,0,0
EMP_104365,22,Female,Canada,Marketing,Growth Manager,Bachelor,Tier 2,Parent,0,35,0,2,0,,57.84133520508675,21,2,0,3,21,50.4,80.3,52.1,62241.0,1334,10392,0
EMP_104366,27,Male,France,Customer Support,Support Agent,Bachelor,Tier 3,Parent,0,35,0,0,25,2.58,43.14966482201528,40,0,1,10,4,83.1,67.5,75.2,38138.0,6962,5478,0
EMP_104367,23,Male,USA,Operations,Operations Manager,PhD,Tier 2,Parent,1,35,0,2,100,3.16,50.38305473424825,37,2,0,9,26,55.6,62.3,58.3,66939.0,1992,6121,0
EMP_104368,22,Male,UK,Finance,Accountant,Master,Tier 2,No Children,1,35,1,0,25,2.52,85.60398465207538,51,0,0,20,21,54.5,56.1,32.0,54507.0,1695,161,0
EMP_104369,22,Female,Canada,Marketing,Content Specialist,Bachelor,Tier 1,No Children,0,28,1,0,75,3.83,56.30107924112208,42,1,0,16,9,62.3,54.5,49.9,38790.0,7144,3186,0
EMP_104370,40,Female,Spain,Sales,Sales Executive,PhD,Tier 1,Parent,0,35,6,0,100,2.96,43.56114110096428,39,1,1,5,13,53.7,52.9,67.7,69930.0,2461,0,0
EMP_104371,32,Non-Binary,USA,Sales,Sales Executive,Bachelor,Tier 2,Parent,0,35,9,2,75,3.29,75.46972265492838,40,1,1,7,20,43.8,77.6,77.6,96759.0,0,14587,0
EMP_104372,26,Male,Germany,Finance,Controller,Master,Tier 2,No Children,0,28,5,1,100,3.0,73.59239656320891,35,0,0,16,24,60.2,59.2,42.9,67694.0,2998,881,1
EMP_104373,32,Male,France,Customer Support,Customer Success Manager,Master,Tier 2,No Children,0,28,11,0,0,3.73,83.11572390554767,27,0,0,25,18,80.5,77.6,58.6,59635.0,9244,0,1
EMP_104374,25,Male,UK,Data,ML Engineer,Master,Tier 3,No Children,0,35,4,0,75,4.13,73.4251311171529,14,1,0,10,0,79.9,66.3,47.8,58389.0,6877,3398,0
EMP_104375,37,Male,USA,HR,Recruiter,Master,Tier 1,Parent,1,35,12,0,75,3.34,42.94738021293415,33,2,0,5,14,52.2,64.4,66.2,57496.0,3654,0,0
EMP_104376,36,Male,USA,Marketing,Growth Manager,Bachelor,Tier 3,No Children,1,35,3,0,50,3.36,75.01268790744439,37,1,0,11,15,74.4,62.2,67.7,51881.0,4641,0,0
EMP_104377,30,Female,Spain,Operations,Operations Manager,Master,Tier 1,Parent,1,28,6,1,25,4.59,66.77543775228207,14,1,0,17,1,45.8,69.5,82.0,65473.0,4112,813,1
EMP_104378,48,Male,France,Data,Data Analyst,Master,Tier 1,No Children,0,35,1,0,50,3.69,40.23938195766765,19,1,0,3,18,55.9,61.3,62.8,62595.0,6031,0,0
EMP_104379,35,Non-Binary,UK,HR,Recruiter,Bachelor,Tier 2,Parent,0,35,7,0,0,4.13,56.38040103297625,50,2,0,10,13,48.8,61.3,70.2,59817.0,2134,3643,0
EMP_104380,23,Female,Canada,Marketing,Growth Manager,Master,Tier 2,No Children,0,35,0,0,25,2.75,51.55770703244786,34,1,0,10,30,57.9,75.0,56.2,34554.0,1583,1544,0
EMP_104381,35,Male,Spain,Data,ML Engineer,Master,Tier 2,Parent,0,35,0,1,75,1.87,94.17196822936748,41,2,0,3,23,61.3,70.8,71.5,63545.0,6276,6239,0
EMP_104382,46,Female,UK,Sales,Sales Executive,Bachelor,Tier 2,No Children,0,35,7,0,25,3.99,64.11088726309495,17,0,1,17,32,80.1,67.9,58.7,69532.0,2589,0,0
EMP_104383,39,Non-Binary,UK,HR,HRBP,Master,Tier 1,Parent,0,35,8,0,0,4.23,60.87705677066212,68,0,0,23,24,43.2,81.3,21.3,49681.0,0,0,0
EMP_104384,38,Female,Canada,Customer Support,Customer Success Manager,Master,Tier 2,Parent,1,35,6,0,0,4.06,77.57511266170177,14,1,0,14,18,74.2,69.8,76.1,47232.0,1268,0,0
EMP_104385,31,Female,Germany,Operations,Supply Coordinator,Bachelor,Tier 2,No Children,0,28,9,0,50,3.67,88.46485494843608,63,3,0,13,20,64.2,63.3,58.8,63942.0,2160,0,0
EMP_104386,23,Male,Spain,Sales,Business Developer,Bachelor,Tier 2,No Children,0,35,2,0,75,4.69,36.71730183306903,49,0,1,8,33,62.4,47.1,43.7,53922.0,1203,1889,1
EMP_104387,29,Male,Canada,Marketing,Growth Manager,Bachelor,Tier 3,No Children,0,35,8,0,0,2.41,79.15905062310698,26,2,1,6,22,70.3,72.7,65.9,53752.0,5978,0,1
EMP_104388,22,Female,France,Operations,Supply Coordinator,Bachelor,Tier 2,Parent,0,35,1,0,75,3.62,73.748456916162,66,0,0,22,4,40.8,66.7,35.3,55462.0,7214,0,0
EMP_104389,35,Male,France,Finance,Accountant,Master,Tier 1,No Children,0,28,0,0,0,,69.16617303076814,31,2,0,18,45,41.0,68.0,48.5,50969.0,12414,165,1
EMP_104390,43,Male,Spain,Operations,Supply Coordinator,Master,Tier 3,No Children,0,35,2,0,0,2.68,58.12989541674446,29,0,0,20,22,70.8,71.4,47.0,54371.0,2014,0,1
EMP_104391,25,Male,Germany,Operations,Operations Manager,Bachelor,Tier 2,Parent,0,35,4,0,50,2.64,83.61638266850612,0,0,0,12,3,63.4,51.3,46.7,51487.0,8971,1943,0
EMP_104392,47,Female,USA,HR,Recruiter,Bachelor,Tier 3,Parent,0,28,8,0,50,3.06,83.96889997288515,7,1,0,17,28,49.4,61.2,35.1,61084.0,0,685,0
EMP_104393,53,Male,Germany,Finance,Accountant,Bachelor,Tier 1,Parent,0,35,0,0,25,3.95,72.0139824951664,18,2,0,10,9,67.2,70.9,63.4,43426.0,9144,0,0
EMP_104394,49,Female,Spain,HR,Talent Manager,Master,Tier 3,Parent,0,35,3,2,75,3.85,79.12754852654035,30,0,0,14,31,63.6,69.4,48.7,68860.0,12048,10227,1
EMP_104395,35,Male,Spain,IT,DevOps Engineer,Bachelor,Tier 3,No Children,1,35,11,0,100,4.51,66.63231360846106,13,1,0,15,13,65.9,62.3,67.3,67962.0,4613,0,0
EMP_104396,45,Male,UK,HR,Recruiter,Master,Tier 1,No Children,1,35,0,1,0,2.16,45.20585054918489,39,3,0,14,14,86.8,78.8,58.7,55464.0,4851,4845,0
EMP_104397,22,Female,UK,Operations,Operations Manager,PhD,Tier 3,No Children,0,35,1,2,75,4.65,78.53646429343561,33,2,0,3,61,60.6,73.8,49.2,81412.0,7926,10848,1
EMP_104398,45,Male,Germany,IT,Backend Developer,PhD,Tier 3,No Children,0,35,6,0,50,4.54,78.33987737871294,19,3,0,12,0,60.8,57.7,66.1,52527.0,0,1320,0
EMP_104399,38,Female,Spain,HR,Recruiter,Bachelor,Tier 2,Parent,0,35,5,0,25,3.0,78.3532171375609,52,3,1,6,28,56.8,72.9,51.8,56953.0,1956,0,0
EMP_104400,36,Female,Germany,Data,ML Engineer,PhD,Tier 2,No Children,0,35,6,0,50,3.4,48.68473228111961,17,2,0,6,34,67.2,54.5,55.6,66160.0,7589,0,0
EMP_104401,31,Female,France,Finance,Controller,Bachelor,Tier 3,Parent,0,28,3,1,25,3.73,76.730844615664,26,1,0,18,20,69.4,68.1,60.2,61270.0,970,10121,1
EMP_104402,43,Male,Canada,Finance,Financial Analyst,Bachelor,Tier 2,Parent,0,35,9,2,25,4.0,75.68766068108846,52,0,0,17,40,64.4,66.3,20.8,93877.0,5182,10765,1
EMP_104403,38,Female,UK,Marketing,SEO Manager,Master,Tier 2,No Children,0,35,8,0,50,2.47,61.3104781617356,39,4,0,9,15,87.1,63.2,47.0,50230.0,4757,0,0
EMP_104404,34,Female,France,HR,Recruiter,Bachelor,Tier 3,No Children,0,35,0,0,50,3.53,73.15364640400966,21,1,0,10,11,57.7,64.0,74.0,35833.0,0,4609,0
EMP_104405,45,Female,Canada,Customer Support,Customer Success Manager,Bachelor,Tier 3,Parent,0,28,6,0,50,2.38,51.36740253931068,43,2,1,15,7,40.6,60.6,62.9,51325.0,4080,1919,0
EMP_104406,28,Female,Canada,Finance,Controller,Bachelor,Tier 3,Parent,1,28,7,0,25,2.23,58.23082059211352,11,2,0,17,3,63.6,60.1,66.5,49007.0,5847,0,0
EMP_104407,33,Male,Canada,Operations,Supply Coordinator,Master,Tier 1,Parent,0,35,6,1,50,4.59,,31,0,1,18,17,63.3,54.7,49.3,58074.0,4416,6075,0
EMP_104408,34,Female,UK,Finance,Financial Analyst,Bachelor,Tier 2,No Children,1,28,4,0,50,4.76,62.4491988969958,5,0,0,31,18,54.5,63.4,43.9,57248.0,5032,6784,1
EMP_104409,29,Male,Germany,HR,Recruiter,Master,Tier 3,Parent,0,35,8,0,50,2.21,79.03098874921706,30,1,1,4,16,84.2,64.0,73.5,64329.0,4369,0,0
EMP_104410,37,Female,Spain,Operations,Supply Coordinator,Bachelor,Tier 3,No Children,0,28,2,0,50,4.18,34.120095936098544,70,1,0,11,5,61.5,58.1,76.6,65626.0,8550,967,0
EMP_104411,36,Female,USA,Operations,Supply Coordinator,Master,Tier 1,No Children,1,28,8,2,0,3.0,83.27416403280391,43,1,0,14,20,73.6,75.7,58.7,75832.0,5931,12994,0
EMP_104412,49,Male,UK,Data,Data Analyst,Master,Tier 2,Parent,0,35,3,0,75,3.06,46.63996982857017,27,0,0,24,3,68.2,48.5,42.0,65625.0,5027,1701,0
EMP_104413,32,Female,USA,IT,Backend Developer,Master,Tier 2,No Children,0,28,4,0,50,4.1,72.90054153540699,33,2,1,13,25,51.0,75.0,67.1,69203.0,3350,0,0
EMP_104414,56,Female,Spain,HR,HRBP,Master,Tier 2,Parent,0,35,5,0,25,3.28,71.40110446366585,77,1,1,6,15,48.4,93.4,74.6,49598.0,3305,0,0
EMP_104415,50,Female,USA,Marketing,Growth Manager,Bachelor,Tier 1,No Children,0,28,0,3,50,4.08,50.84527438253144,58,2,0,19,28,39.7,63.5,46.9,70321.0,7740,16746,0
EMP_104416,46,Female,France,IT,Cloud Engineer,Master,Tier 2,Parent,0,35,0,0,0,3.5,64.47220073245697,22,0,0,12,14,67.6,63.7,59.2,49234.0,7253,3178,0
EMP_104417,30,Female,UK,Finance,Financial Analyst,Bachelor,Tier 2,No Children,0,28,8,0,50,1.84,69.62442331655306,15,1,0,14,13,54.0,72.8,63.0,51041.0,6235,381,1
EMP_104418,22,Female,Germany,Finance,Financial Analyst,Bachelor,Tier 3,No Children,0,28,1,1,100,3.09,71.00366001084534,39,1,0,11,5,61.2,58.4,70.3,65192.0,8784,1605,1
EMP_104419,51,Female,France,Sales,Account Manager,Master,Tier 2,Parent,0,28,0,0,0,3.84,66.99240435950588,32,1,1,23,19,69.0,62.7,40.5,56303.0,2530,0,0
EMP_104420,22,Male,Canada,Marketing,Growth Manager,Master,Tier 3,No Children,0,35,1,0,100,3.0,41.09575526527348,43,1,0,13,48,91.6,50.1,47.9,51546.0,6991,0,0
EMP_104421,42,Male,Germany,HR,Recruiter,Bachelor,Tier 2,No Children,1,35,4,1,100,3.61,61.31725820979062,32,0,0,12,23,57.3,54.9,41.3,70299.0,0,0,0
EMP_104422,28,Female,UK,Sales,Account Manager,PhD,Tier 1,No Children,0,35,7,0,75,3.92,51.62087752592369,34,0,0,15,10,40.7,56.8,46.8,60930.0,7574,0,0
EMP_104423,36,Non-Binary,Spain,Customer Support,Support Agent,Bachelor,Tier 3,Parent,1,35,6,0,50,2.42,64.75783678372133,0,0,0,22,13,37.7,59.2,28.5,48029.0,5094,0,0
EMP_104424,37,Male,Germany,Operations,Operations Manager,Bachelor,Tier 1,No Children,0,35,6,0,75,3.83,66.88615261264702,29,0,1,9,8,70.2,65.2,53.2,65404.0,4432,0,0
EMP_104425,37,Female,UK,Operations,Operations Manager,Master,Tier 2,No Children,0,35,16,0,25,2.68,55.94866985771957,29,0,0,15,32,50.9,74.4,23.0,70078.0,8163,2080,0
EMP_104426,32,Female,Canada,Data,Data Analyst,Master,Tier 1,No Children,0,35,0,2,0,4.41,57.53924903889781,59,3,1,10,31,71.4,79.6,68.8,73682.0,3299,13977,0
EMP_104427,28,Female,France,Data,Data Engineer,Master,Tier 3,No Children,1,28,5,0,100,4.05,86.44355333818051,39,0,0,20,13,54.6,56.9,47.7,60374.0,5874,0,1
EMP_104428,30,Female,Germany,HR,Recruiter,Bachelor,Tier 1,Parent,0,35,3,0,75,3.67,67.67465839565727,60,2,0,12,5,48.1,66.5,75.0,41736.0,3650,0,0
EMP_104429,39,Female,France,Operations,Supply Coordinator,PhD,Tier 3,Parent,0,35,0,0,50,2.82,72.92739568127418,73,1,0,18,29,48.0,76.7,54.5,40568.0,3501,2772,0
EMP_104430,22,Male,UK,Customer Support,Customer Success Manager,Master,Tier 2,No Children,0,35,1,0,50,3.5,68.59981561859439,70,1,0,8,19,69.8,62.5,52.6,32911.0,0,1406,1
EMP_104431,22,Female,UK,IT,Frontend Developer,Master,Tier 2,No Children,0,35,1,0,75,3.24,31.78964206029572,24,2,0,15,0,52.2,64.0,58.4,,3373,0,0
EMP_104432,56,Male,Canada,Sales,Business Developer,Master,Tier 2,Parent,0,35,2,2,75,3.29,100.0,43,0,0,15,36,60.6,69.4,34.1,81139.0,6095,8130,0
EMP_104433,32,Female,USA,Data,Data Engineer,Master,Tier 2,Parent,0,35,4,0,50,4.26,91.19194383240288,28,2,0,3,31,51.2,66.0,50.3,53202.0,5225,4825,0
EMP_104434,47,Male,Canada,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,35,0,0,0,4.3,50.0511232676032,57,0,0,12,3,59.8,74.3,38.4,45854.0,0,0,0
EMP_104435,37,Female,Spain,Marketing,Content Specialist,Bachelor,Tier 3,No Children,0,35,2,0,100,2.63,69.8716821454613,50,3,1,6,12,36.7,56.3,60.7,51756.0,4445,206,0
EMP_104436,29,Female,UK,Data,ML Engineer,Master,Tier 1,Parent,0,28,3,0,50,4.88,65.12934789074737,23,0,0,32,21,53.5,58.6,25.7,63276.0,3189,0,0
EMP_104437,34,Male,Germany,Operations,Operations Manager,Bachelor,Tier 2,Parent,0,35,13,0,50,3.93,79.92319602129518,57,3,0,5,21,54.5,62.6,74.7,82551.0,9483,3714,0
EMP_104438,39,Male,Canada,IT,Frontend Developer,Master,Tier 2,Parent,1,35,15,0,100,2.46,74.37127735499821,32,2,0,13,12,51.6,55.7,68.5,74082.0,10604,0,0
EMP_104439,22,Female,USA,Sales,Sales Executive,PhD,Tier 2,Parent,0,28,1,0,25,2.43,63.57567667351653,21,1,0,19,9,56.1,61.1,45.8,48907.0,201,0,0
EMP_104440,26,Male,France,Customer Support,Customer Success Manager,Bachelor,Tier 2,Parent,0,35,5,0,0,4.31,82.30867240239525,26,0,0,21,17,62.7,75.9,28.5,43454.0,4850,2725,1
EMP_104441,37,Male,France,Customer Support,Customer Success Manager,Bachelor,Tier 2,No Children,0,28,4,0,50,4.94,85.18791293670394,29,1,0,22,36,66.8,64.0,58.5,47567.0,5058,0,1
EMP_104442,34,Female,UK,Data,Data Engineer,Master,Tier 2,Parent,1,35,1,1,0,4.24,70.5891634305662,34,2,1,11,20,53.1,62.4,68.3,69826.0,6694,8755,0
EMP_104443,35,Male,USA,Marketing,SEO Manager,Bachelor,Tier 2,Parent,0,35,6,1,100,2.93,82.54880059566885,39,2,0,12,33,52.0,70.5,61.4,,10661,3380,0
EMP_104444,33,Male,UK,Marketing,Growth Manager,Bachelor,Tier 3,No Children,0,35,12,0,75,3.78,51.06869613348681,0,1,1,7,24,61.5,44.8,54.2,55020.0,7160,1701,0
EMP_104445,33,Male,Spain,Marketing,Content Specialist,Bachelor,Tier 3,No Children,0,28,0,0,50,3.01,62.69184213514788,0,0,0,16,15,72.6,59.6,53.2,57792.0,3249,1797,1
EMP_104446,40,Male,Germany,IT,Frontend Developer,Master,Tier 2,Parent,1,35,5,0,25,4.02,80.10023806269027,0,0,0,22,13,74.8,66.3,39.0,61603.0,4503,0,1
EMP_104447,24,Female,UK,Sales,Account Manager,Bachelor,Tier 1,Parent,0,35,3,1,50,3.87,30.84707179122292,34,0,1,11,20,49.2,74.6,49.2,67786.0,1282,1184,0
EMP_104448,37,Male,Spain,IT,Cloud Engineer,Bachelor,Tier 3,Parent,0,28,8,0,50,3.7,59.22523886915999,9,0,0,24,22,75.5,58.4,39.7,64449.0,1407,0,0
EMP_104449,50,Male,France,Sales,Business Developer,Master,Tier 2,Parent,0,35,10,1,100,2.58,48.498058148039846,4,0,0,25,21,59.6,67.1,45.1,74988.0,4524,1810,0
EMP_104450,33,Female,Canada,Data,Data Analyst,Bachelor,Tier 2,Parent,0,35,5,0,50,4.36,59.93206288480876,15,0,1,14,19,54.9,77.9,55.7,59526.0,0,0,0
EMP_104451,33,Female,Germany,IT,Cloud Engineer,Master,Tier 2,Parent,0,35,6,1,0,3.11,,18,1,0,6,41,40.7,74.4,53.5,55977.0,4644,5667,0
EMP_104452,43,Non-Binary,USA,HR,HRBP,Master,Tier 1,Parent,1,28,0,0,50,3.88,75.42857209673878,37,1,0,7,18,65.5,49.6,76.4,51075.0,1242,0,0
EMP_104453,34,Female,Canada,Data,ML Engineer,Master,Tier 3,Parent,0,28,9,0,100,3.57,76.1165694128141,19,1,0,24,23,66.4,54.6,46.0,78324.0,3104,0,0
EMP_104454,36,Female,UK,HR,Talent Manager,Bachelor,Tier 2,Parent,0,35,0,2,25,3.52,80.26678529349525,47,1,1,9,42,52.3,81.6,52.4,63656.0,1949,10846,0
EMP_104455,42,Male,Spain,Operations,Supply Coordinator,Bachelor,Tier 3,Parent,0,35,0,1,50,3.72,58.56242681829497,32,0,0,14,36,49.0,64.7,42.7,62287.0,7091,6423,0
EMP_104456,36,Male,Canada,Customer Support,Support Agent,Bachelor,Tier 3,No Children,0,35,6,0,75,3.8,58.71142312757948,29,0,0,18,37,76.3,57.6,46.4,46413.0,766,163,0
EMP_104457,25,Female,France,Customer Support,Support Agent,Master,Tier 2,No Children,1,35,0,2,50,1.0,90.80662491106315,34,3,0,11,26,60.0,76.0,56.4,56369.0,969,9982,0
EMP_104458,45,Female,France,Marketing,Growth Manager,Bachelor,Tier 2,Parent,0,35,9,0,25,3.95,53.018044276890045,45,0,0,14,28,51.4,48.4,52.5,53666.0,896,2197,0
EMP_104459,40,Male,Canada,HR,Talent Manager,Master,Tier 1,No Children,0,28,12,0,50,3.82,99.57607364966957,33,1,0,15,19,63.3,61.4,73.8,62603.0,9482,0,0
EMP_104460,30,Female,USA,Data,Data Engineer,Bachelor,Tier 1,No Children,1,35,2,3,75,4.45,87.48902148534678,58,0,1,19,35,55.6,67.1,63.7,91736.0,4609,16567,0
EMP_104461,22,Male,Canada,Data,Data Analyst,Bachelor,Tier 1,Parent,0,35,0,0,100,3.85,37.58085678510717,67,1,0,3,48,45.9,43.0,46.6,49720.0,4343,4925,1
EMP_104462,33,Female,UK,Sales,Account Manager,Master,Tier 3,No Children,0,28,0,1,50,2.86,81.83424022691007,2,2,1,9,21,58.2,66.0,78.9,66061.0,4621,6490,0
EMP_104463,53,Female,Canada,IT,Backend Developer,Bachelor,Tier 2,No Children,0,35,0,0,25,2.48,82.7982544507229,44,2,0,5,38,69.5,61.4,45.0,50234.0,647,0,0
EMP_104464,48,Non-Binary,Canada,Sales,Business Developer,PhD,Tier 2,No Children,0,35,6,0,50,2.64,57.48882264337935,21,0,0,15,31,57.1,67.8,36.9,69920.0,7771,0,0
EMP_104465,51,Male,France,Data,Data Engineer,Master,Tier 2,Parent,0,35,5,1,50,3.74,42.074983285553074,28,1,0,3,19,72.5,70.3,60.3,83534.0,6603,4659,0
EMP_104466,22,Non-Binary,Spain,Finance,Accountant,PhD,Tier 2,Parent,1,35,1,2,50,2.94,74.92329804055889,46,0,0,20,28,49.0,66.0,54.8,74801.0,4411,8261,0
EMP_104467,38,Female,USA,Sales,Business Developer,Master,Tier 1,No Children,0,28,0,2,100,4.6,46.21591337834238,9,1,0,17,5,56.7,57.9,75.4,77644.0,6452,5352,0
EMP_104468,24,Non-Binary,France,Finance,Accountant,Bachelor,Tier 3,No Children,0,35,3,1,50,4.57,76.02017150893606,32,1,1,11,22,44.2,61.8,63.8,70180.0,4312,12168,0
EMP_104469,43,Female,UK,Marketing,Content Specialist,Bachelor,Tier 2,No Children,0,35,7,2,50,,37.875161793505086,23,0,0,17,31,47.4,73.1,41.4,73077.0,5776,10587,0
EMP_104470,38,Female,Spain,Finance,Controller,Bachelor,Tier 2,No Children,1,28,9,0,75,3.45,70.19581157817116,19,1,1,16,13,52.9,65.2,75.8,70554.0,6176,0,0
EMP_104471,35,Male,USA,HR,Recruiter,Master,Tier 2,No Children,0,35,14,0,0,4.13,67.39035741240566,32,0,0,25,21,61.9,69.5,29.2,75929.0,3929,0,1
EMP_104472,35,Female,Germany,IT,Cloud Engineer,Master,Tier 3,No Children,0,35,0,1,75,4.89,84.50994397695409,46,1,1,6,34,60.6,57.0,50.1,62947.0,7665,3625,0
EMP_104473,29,Male,France,Sales,Account Manager,Master,Tier 2,No Children,0,35,8,1,0,3.66,53.33160898412089,56,2,0,8,17,81.7,71.3,68.2,79554.0,9729,0,0
EMP_104474,27,Male,France,Operations,Operations Manager,Master,Tier 2,No Children,0,35,6,0,50,3.76,41.28935906826463,35,2,0,16,14,69.0,67.7,62.5,62005.0,6502,0,0
EMP_104475,22,Female,Spain,Operations,Operations Manager,Bachelor,Tier 1,Parent,0,28,1,1,0,4.87,77.86175589252285,52,0,1,23,39,68.4,70.9,46.7,59582.0,1093,7350,0
EMP_104476,29,Male,USA,Sales,Account Manager,Master,Tier 2,No Children,0,35,3,0,0,4.43,77.35448170256639,53,0,0,33,11,65.7,73.1,48.0,57716.0,5857,3425,0
EMP_104477,29,Male,Germany,Marketing,SEO Manager,Bachelor,Tier 3,Parent,0,35,1,1,25,,58.94974419899591,12,0,0,23,45,76.1,69.9,20.0,56499.0,4057,5181,0
EMP_104478,37,Female,Canada,Finance,Financial Analyst,Bachelor,Tier 3,Parent,0,35,4,0,75,3.18,,12,2,0,12,45,58.6,69.9,58.6,51234.0,1443,0,0
EMP_104479,37,Female,France,Marketing,SEO Manager,Master,Tier 1,No Children,0,35,0,0,0,4.56,60.06853232358071,28,2,1,6,21,62.4,80.8,59.7,43213.0,9778,7051,0
EMP_104480,40,Male,Canada,Sales,Business Developer,Master,Tier 3,No Children,0,35,5,1,50,3.83,56.28058839769337,11,2,1,4,6,67.9,64.4,80.7,66516.0,9918,1302,0
EMP_104481,33,Male,Canada,Customer Support,Customer Success Manager,PhD,Tier 2,Parent,1,35,0,0,75,3.02,62.260758601485335,25,1,0,8,24,71.6,57.1,60.8,34377.0,6991,0,0
EMP_104482,25,Female,UK,Marketing,Content Specialist,Bachelor,Tier 2,No Children,0,35,4,0,0,,75.6895138700721,23,1,0,3,17,38.2,79.2,37.7,49535.0,4924,2075,0
EMP_104483,46,Female,Spain,Customer Support,Support Agent,Master,Tier 2,Parent,0,28,3,1,100,3.53,73.67086743967509,4,1,0,17,25,54.8,54.6,39.7,41785.0,3005,2910,1
EMP_104484,42,Male,Spain,Marketing,Growth Manager,Master,Tier 3,Parent,0,35,5,0,75,4.62,61.56828826757734,46,1,0,13,46,54.9,58.1,40.9,51932.0,3642,3885,0
EMP_104485,23,Female,UK,Customer Support,Support Agent,Master,Tier 2,No Children,0,35,1,0,0,3.42,64.66557842411389,40,1,0,9,24,64.0,75.9,52.2,37265.0,0,0,0
EMP_104486,54,Female,USA,Customer Support,Support Agent,Master,Tier 3,No Children,1,35,8,1,75,2.56,,40,0,0,23,3,58.9,60.1,46.8,69293.0,12814,9723,0
EMP_104487,36,Male,UK,HR,Talent Manager,Bachelor,Tier 1,Parent,0,35,15,0,50,3.71,,45,0,0,16,20,66.7,57.1,28.9,74603.0,5009,0,0
EMP_104488,42,Male,France,Sales,Account Manager,PhD,Tier 2,Parent,0,28,7,0,25,3.54,50.51746442418721,37,2,1,13,7,76.5,54.9,41.8,67188.0,8830,0,0
EMP_104489,29,Male,USA,Data,Data Engineer,Master,Tier 3,No Children,1,35,8,0,25,3.56,85.80492701647253,31,1,0,6,12,63.4,67.2,52.5,64042.0,5756,2356,0
EMP_104490,36,Male,Germany,Marketing,SEO Manager,Bachelor,Tier 2,No Children,0,35,5,0,25,2.52,72.850606670341,24,0,0,16,18,60.2,49.1,45.6,57714.0,1789,2161,1
EMP_104491,38,Female,Spain,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,35,9,0,50,3.78,74.56215186544843,53,1,0,8,21,67.7,55.1,52.0,,6496,942,0
EMP_104492,31,Male,Canada,Marketing,Growth Manager,Master,Tier 3,Parent,0,35,10,0,100,3.48,74.69891179149958,40,1,1,7,20,68.2,56.1,70.6,71870.0,9940,0,0
EMP_104493,44,Male,Germany,Customer Support,Support Agent,Master,Tier 2,Parent,0,35,2,0,50,3.96,53.18154947371481,52,3,0,3,19,56.0,64.1,45.5,41232.0,4148,0,0
EMP_104494,33,Male,Spain,HR,Talent Manager,Master,Tier 2,No Children,0,35,0,0,50,3.38,54.45741608376712,61,1,0,3,22,56.8,74.4,57.9,44321.0,5154,0,0
EMP_104495,38,Male,France,Operations,Supply Coordinator,Bachelor,Tier 2,No Children,1,35,8,1,50,4.19,74.33652300743792,18,1,0,5,18,64.6,67.6,65.3,75458.0,2460,1616,0
EMP_104496,40,Male,Canada,Sales,Business Developer,Master,Tier 1,No Children,1,35,4,0,0,4.81,83.18628923586651,13,0,0,15,13,65.0,74.5,49.0,53844.0,10410,0,0
EMP_104497,35,Female,UK,Customer Support,Support Agent,Master,Tier 3,Parent,0,35,0,1,75,3.41,,37,1,0,3,18,51.1,54.1,53.5,41005.0,941,4980,0
EMP_104498,35,Male,USA,HR,Recruiter,Bachelor,Tier 1,Parent,0,28,7,0,50,3.9,71.85392605135783,78,2,1,7,0,61.9,65.3,98.4,47269.0,3617,0,0
EMP_104499,44,Male,UK,Data,Data Scientist,PhD,Tier 2,Parent,0,35,0,2,0,3.58,83.88441447198302,34,1,0,10,23,78.4,85.3,54.8,73894.0,9950,12345,0
EMP_104500,25,Female,France,Finance,Financial Analyst,Bachelor,Tier 2,No Children,0,28,4,0,100,4.27,63.21044177795535,37,1,0,23,30,53.9,53.5,53.0,53515.0,930,3441,1
EMP_104501,33,Male,Germany,Sales,Sales Executive,Master,Tier 2,No Children,0,35,12,2,0,4.16,69.59601066523526,30,2,0,8,21,69.4,84.2,61.5,87847.0,5147,12564,0
